docid,words,ner_tags,text,labels
1022429,"['Le' 'calibrage' 'de' 'la' 'voie' 'biliaire' 'principale' 'pédiculaire'
 '.' 'Intérêt' 'du' 'drainage' 'à' '""' 'sortie' 'axiale' '""']",[0 0 0 0 3 3 0 0 0 0 0 2 0 0 0 0 0],"Le calibrage de la voie biliaire principale pédiculaire . Intérêt du drainage à "" sortie axiale ""","['O', 'O', 'O', 'O', 'ANAT', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O']"
536578,"['Traumatismes' 'de' ""l'"" 'iris' ',' 'du' 'corps' 'ciliaire' 'et' 'de'
 'la' 'choroïde' '.']",[1 0 0 3 0 0 3 3 0 0 0 3 0],"Traumatismes de l' iris , du corps ciliaire et de la choroïde .","['DISO', 'O', 'O', 'ANAT', 'O', 'O', 'ANAT', 'ANAT', 'O', 'O', 'O', 'ANAT', 'O']"
3284280,"['Le' 'gain' 'de' 'poids' 'corporel' 'et' 'le' 'changement' 'de' 'la'
 'concentration' 'de' 'la' 'triiodothyronine' 'du' 'serum' 'sanguin'
 'sous' ""l'"" 'influence' 'de' ""l'"" 'insuline' '.']",[0 1 1 1 3 0 0 0 0 0 0 0 0 5 0 3 3 0 0 0 0 0 5 0],Le gain de poids corporel et le changement de la concentration de la triiodothyronine du serum sanguin sous l' influence de l' insuline .,"['O', 'DISO', 'DISO', 'DISO', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'ANAT', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O']"
5297489,"['La' 'stimulation' 'vestibulaire' 'adéquate' '.' 'Son' 'utilisation'
 'pour' 'la' 'mesure' 'du' 'seuil' 'du' 'nystagmus' ""d'"" 'accélération'
 'giratoire' '.']",[0 2 3 0 0 0 0 0 0 0 0 0 0 1 0 7 0 0],La stimulation vestibulaire adéquate . Son utilisation pour la mesure du seuil du nystagmus d' accélération giratoire .,"['O', 'PROC', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'OTHER', 'O', 'O']"
789996,['Pertes' 'de' 'substance' 'palpébrale' '.' 'Réparations' 'complexes'],[ 0  0 10  3  0  0  0],Pertes de substance palpébrale . Réparations complexes,"['O', 'O', 'OTHER', 'ANAT', 'O', 'O', 'O']"
1588237,['Les' 'malformations' 'veineuses' 'localisées' 'des' 'membres' '.'],[0 1 1 0 0 3 0],Les malformations veineuses localisées des membres .,"['O', 'DISO', 'DISO', 'O', 'O', 'ANAT', 'O']"
2626472,"['La' 'photopléthysmographie' '(' 'PPG' ')' 'ou' 'photoréflexométrie' '('
 'PRM' ')' ':' 'principe' 'et' 'reproductibilité' '(' 'étude' 'de' 'la'
 'validité' 'de' 'la' 'méthode' 'chez' 'le' 'sujet' 'sain' ')' '.']",[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0],La photopléthysmographie ( PPG ) ou photoréflexométrie ( PRM ) : principe et reproductibilité ( étude de la validité de la méthode chez le sujet sain ) .,"['O', 'PROC', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
4862262,"['Gliome' 'hypothalamique' 'avec' 'syndrome' 'amnesique' 'de' 'Korsakoff'
 '.' 'Le' 'probleme' 'de' 'la' 'memoire' '.']",[1 3 0 1 1 0 0 0 0 1 1 1 1 0],Gliome hypothalamique avec syndrome amnesique de Korsakoff . Le probleme de la memoire .,"['DISO', 'ANAT', 'O', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'DISO', 'O']"
11685139,['Une' 'lésion' 'myxoïde' '.'],[0 1 1 0],Une lésion myxoïde .,"['O', 'DISO', 'DISO', 'O']"
5855734,"['Evolution' 'de' 'la' 'polyarthrite' 'immunologique' 'du' 'rat' ':'
 'récidives' 'et' 'passage' 'à' 'la' 'chronicité' '.']",[0 0 0 1 0 0 4 0 1 0 0 0 0 0 0],Evolution de la polyarthrite immunologique du rat : récidives et passage à la chronicité .,"['O', 'O', 'O', 'DISO', 'O', 'O', 'LIVB', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O']"
12223968,"['Microgreffes' 'de' 'cheveux' 'et' 'de' 'poils' ':' 'leurs' 'multiples'
 'indications' '.']",[2 2 2 2 2 2 0 0 0 0 0],Microgreffes de cheveux et de poils : leurs multiples indications .,"['PROC', 'PROC', 'PROC', 'PROC', 'PROC', 'PROC', 'O', 'O', 'O', 'O', 'O']"
18488732,['Allaitement' 'et' 'surdité' '.'],[6 0 1 0],Allaitement et surdité .,"['PHYS', 'O', 'DISO', 'O']"
6603193,"['La' 'tomographie' ""d'"" 'émission' 'dans' ""l'"" 'exploration' 'hépatique'
 '.']",[0 2 2 2 0 0 2 3 0],La tomographie d' émission dans l' exploration hépatique .,"['O', 'PROC', 'PROC', 'PROC', 'O', 'O', 'PROC', 'ANAT', 'O']"
19160990,"['De' 'la' 'médecine' 'factuelle' '(' 'evidence' '-' 'based' 'medicine'
 ')' 'au' '""' 'libre' 'arbitre' '""' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"De la médecine factuelle ( evidence - based medicine ) au "" libre arbitre "" .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
5564189,"['Polypose' 'recto' '-' 'colique' 'diffuse' '.' '(' 'Statistiques' 'du'
 'Service' 'du' 'Pr' 'Francillon' ',' 'Hôpital' 'Edouard' 'Herriot' ','
 '69' '-' 'Lyon' '.']",[ 1  0  0  0  0  0  0  0  0  0  0  0  0  0 10  0  0  0  0  0  0  0],"Polypose recto - colique diffuse . ( Statistiques du Service du Pr Francillon , Hôpital Edouard Herriot , 69 - Lyon .","['DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'OTHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7123039,['Traitement' 'chirurgical' 'des' 'gynécomasties' '.'],[2 0 0 1 0],Traitement chirurgical des gynécomasties .,"['PROC', 'O', 'O', 'DISO', 'O']"
15361336,['Sténose' 'du' 'pylore' 'et' 'nNOS' '.'],[1 0 3 0 5 0],Sténose du pylore et nNOS .,"['DISO', 'O', 'ANAT', 'O', 'CHEM', 'O']"
4987105,"['Rhabdomyosarcome' 'primitif' 'de' 'la' 'valve' 'mitrale' 'traité'
 'chirurgicalement' 'par' 'ablation' 'et' 'remplacement' 'par' 'une'
 'valve' 'de' 'Starr' '.']",[1 0 0 0 3 0 2 2 0 2 0 2 0 0 9 0 0 0],Rhabdomyosarcome primitif de la valve mitrale traité chirurgicalement par ablation et remplacement par une valve de Starr .,"['DISO', 'O', 'O', 'O', 'ANAT', 'O', 'PROC', 'PROC', 'O', 'PROC', 'O', 'PROC', 'O', 'O', 'OTHER', 'O', 'O', 'O']"
7427760,['Physiopathologie' 'des' 'alvéolites' 'allergiques' '.'],[0 0 1 1 0],Physiopathologie des alvéolites allergiques .,"['O', 'O', 'DISO', 'DISO', 'O']"
13472342,"['Etude' 'histologique' 'des' 'lésions' 'musculaires' 'dans' 'les'
 'dermatomyosites' '.']",[2 0 0 1 1 0 0 1 0],Etude histologique des lésions musculaires dans les dermatomyosites .,"['PROC', 'O', 'O', 'DISO', 'DISO', 'O', 'O', 'DISO', 'O']"
4961214,"['Essai' 'de' 'classification' 'des' 'pneumocines' '.' 'Relations' 'de'
 'ces' 'antibiotiques' 'avec' 'certains' 'types' 'de' 'colicines' '.']",[0 0 0 0 0 0 0 0 0 5 0 0 0 0 5 0],Essai de classification des pneumocines . Relations de ces antibiotiques avec certains types de colicines .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'CHEM', 'O']"
4445818,"['Position' 'cytotaxonomique' 'de' 'quelques' 'musaraignes' 'du' 'genre'
 'Crocidura' 'au' 'Tessin' '(' 'Mammalia' ',' 'Insectivora' ')']",[0 0 0 0 4 0 4 4 0 0 0 4 0 4 0],"Position cytotaxonomique de quelques musaraignes du genre Crocidura au Tessin ( Mammalia , Insectivora )","['O', 'O', 'O', 'O', 'LIVB', 'O', 'LIVB', 'LIVB', 'O', 'O', 'O', 'LIVB', 'O', 'LIVB', 'O']"
5563041,"['La' 'situation' 'démographique' 'des' 'districts' 'de' 'Franceville' ','
 'Leconi' 'et' 'Moanda' 'dans' 'le' 'département' 'du' 'Haut' '-' 'Ogooué'
 '(' 'Gabon' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0],"La situation démographique des districts de Franceville , Leconi et Moanda dans le département du Haut - Ogooué ( Gabon .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GEOG', 'O']"
2602959,['Antidiarrhéiques' '.'],[5 0],Antidiarrhéiques .,"['CHEM', 'O']"
425_1_0,"['EMEA' '/' 'H' '/' 'C' '/' '603' 'TYSABRI' 'Qu' '’' 'est' '-' 'ce' 'que'
 'Tysabri' '?' 'Tysabri' 'est' 'une' 'solution' 'à' 'diluer' 'pour'
 'perfusion' '(' 'goutte' '-' 'à' '-' 'goutte' 'dans' 'une' 'veine' ')'
 '.']","[ 0  0  0  0  0  0  0  5  0  0  0  0  0  0  5  0  5  0  0 10  0  0  0  2
  0  2  2  2  2  2  2  2  2  0  0]",EMEA / H / C / 603 TYSABRI Qu ’ est - ce que Tysabri ? Tysabri est une solution à diluer pour perfusion ( goutte - à - goutte dans une veine ) .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'CHEM', 'O', 'O', 'OTHER', 'O', 'O', 'O', 'PROC', 'O', 'PROC', 'PROC', 'PROC', 'PROC', 'PROC', 'PROC', 'PROC', 'PROC', 'O', 'O']"
425_1_1,['Il' 'contient' 'le' 'principe' 'actif' 'natalizumab' '.'],[0 0 0 5 5 5 0],Il contient le principe actif natalizumab .,"['O', 'O', 'O', 'CHEM', 'CHEM', 'CHEM', 'O']"
425_1_2,"['Dans' 'quel' 'cas' 'Tysabri' 'est' '-' 'il' 'utilisé' '?' 'Tysabri'
 'est' 'utilisé' 'dans' 'le' 'traitement' 'des' 'adultes' 'atteints' 'de'
 'sclérose' 'en' 'plaques' '(' 'SEP' ')' '.']",[0 0 0 5 0 0 0 0 0 5 0 0 0 0 2 0 4 0 0 1 1 1 0 1 0 0],Dans quel cas Tysabri est - il utilisé ? Tysabri est utilisé dans le traitement des adultes atteints de sclérose en plaques ( SEP ) .,"['O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'PROC', 'O', 'LIVB', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'DISO', 'O', 'O']"
425_1_3,"['Comment' 'Tysabri' 'est' '-' 'il' 'utilisé' '?' 'Le' 'traitement' 'par'
 'Tysabri' 'doit' 'être' 'mis' 'en' 'place' 'et' 'surveillé' 'par' 'un'
 'médecin' 'expérimenté' 'dans' 'le' 'traitement' 'des' 'maladies' 'du'
 'système' 'nerveux' ',' 'et' 'qui' 'a' 'accès' 'à' 'un' 'certain' 'type'
 'de' 'scanner' ',' 'appelé' 'appareil' 'd' '’' 'imagerie' 'par'
 'résonance' 'magnétique' '(' 'IRM' ')' '.']","[ 0  5  0  0  0  0  0  0  2  0  5  0  0  0  0  0  0  0  0  0  4  0  0  0
  2  0  1  0  3  3  0  0  0  0  0  0  0  0  0  0 10  0  0  0  0  0  2  2
  2  2  0  2  0  0]","Comment Tysabri est - il utilisé ? Le traitement par Tysabri doit être mis en place et surveillé par un médecin expérimenté dans le traitement des maladies du système nerveux , et qui a accès à un certain type de scanner , appelé appareil d ’ imagerie par résonance magnétique ( IRM ) .","['O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'PROC', 'O', 'DISO', 'O', 'ANAT', 'ANAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'OTHER', 'O', 'O', 'O', 'O', 'O', 'PROC', 'PROC', 'PROC', 'PROC', 'O', 'PROC', 'O', 'O']"
425_1_4,"['Cette' 'machine' 'permettra' 'au' 'médecin' 'de' 'surveiller' 'tout'
 'changement' 'dans' 'le' 'cerveau' 'lié' 'à' 'la' 'SEP' 'ou' 'à' 'une'
 'infection' 'rare' 'du' 'cerveau' ',' 'appelée' 'leucoencéphalite'
 'multifocale' 'progressive' '(' 'LEMP' ')' '.']",[0 0 0 0 4 0 0 0 0 0 0 3 0 0 0 1 0 0 0 1 0 0 3 0 0 1 1 1 0 1 0 0],"Cette machine permettra au médecin de surveiller tout changement dans le cerveau lié à la SEP ou à une infection rare du cerveau , appelée leucoencéphalite multifocale progressive ( LEMP ) .","['O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'ANAT', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'DISO', 'O', 'O', 'ANAT', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'DISO', 'O', 'O']"
425_1_5,"['Tysabri' 'est' 'administré' 'en' 'perfusion' 'd' '’' 'une' 'durée' 'd'
 '’' 'une' 'heure' 'toutes' 'les' 'quatre' 'semaines' '.']",[5 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0],Tysabri est administré en perfusion d ’ une durée d ’ une heure toutes les quatre semaines .,"['CHEM', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_1_6,"['La' 'perfusion' 'étant' 'susceptible' 'de' 'provoquer' 'une' 'réaction'
 'allergique' ',' 'le' 'patient' 'doit' 'être' 'surveillé' 'pendant'
 'toute' 'la' 'durée' 'de' 'la' 'perfusion' 'et' 'pendant' 'l' '’' 'heure'
 'qui' 'suit' '.']",[0 2 0 0 0 0 0 1 1 0 0 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0],"La perfusion étant susceptible de provoquer une réaction allergique , le patient doit être surveillé pendant toute la durée de la perfusion et pendant l ’ heure qui suit .","['O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_1_7,"['Si' 'le' 'patient' 'ne' 'présente' 'aucun' 'signe' 'de' 'bénéfice'
 'évident' 'après' 'six' 'mois' ',' 'le' 'médecin' 'devra' 'réévaluer'
 'le' 'traitement' '.']",[0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 4 0 0 0 2 0],"Si le patient ne présente aucun signe de bénéfice évident après six mois , le médecin devra réévaluer le traitement .","['O', 'O', 'LIVB', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'PROC', 'O']"
425_1_8,"['Les' 'patients' 'traités' 'par' 'Tysabri' 'doivent' 'recevoir' 'une'
 'carte' 'd' '’' 'alerte' 'spéciale' 'qui' 'résume' 'les' 'principales'
 'informations' 'sur' 'la' 'sécurité' 'du' 'médicament' '.']",[0 4 2 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0],Les patients traités par Tysabri doivent recevoir une carte d ’ alerte spéciale qui résume les principales informations sur la sécurité du médicament .,"['O', 'LIVB', 'PROC', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O']"
425_1_9,"['Le' 'patient' 'doit' 'montrer' 'cette' 'carte' 'à' 'son' 'partenaire'
 'ou' 'à' 'son' 'aide' '-' 'soignant' ',' 'ainsi' 'qu' '’' 'à' 'ses'
 'autres' 'médecins' ',' 'car' 'ceux' '-' 'ci' 'sont' 'susceptibles' 'de'
 'remarquer' 'des' 'symptômes' 'de' 'LEMP' 'dont' 'le' 'patient' 'n' '’'
 'est' 'pas' 'conscient' ',' 'tels' 'que' 'des' 'variations' 'd' '’'
 'humeur' ',' 'de' 'comportement' 'ou' 'de' 'langage' '.']","[0 4 0 0 0 0 0 0 4 0 0 0 4 4 4 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 4 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 1 0]","Le patient doit montrer cette carte à son partenaire ou à son aide - soignant , ainsi qu ’ à ses autres médecins , car ceux - ci sont susceptibles de remarquer des symptômes de LEMP dont le patient n ’ est pas conscient , tels que des variations d ’ humeur , de comportement ou de langage .","['O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'LIVB', 'LIVB', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'DISO', 'DISO', 'O', 'O', 'DISO', 'O', 'O', 'DISO', 'O']"
425_1_10,"['Les' 'effets' 'de' 'Tysabri' 'ont' 'd' '’' 'abord' 'été' 'testés' 'sur'
 'des' 'modèles' 'expérimentaux' 'avant' 'd' '’' 'être' 'étudiés' 'chez'
 'l' '’' 'homme' '.']",[0 0 0 5 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 4 0],Les effets de Tysabri ont d ’ abord été testés sur des modèles expérimentaux avant d ’ être étudiés chez l ’ homme .,"['O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O']"
425_1_11,"['Deux' 'études' ',' 'toutes' 'deux' 'd' '’' 'une' 'durée' 'de' 'deux'
 'ans' ',' 'ont' 'permis' 'd' '’' 'évaluer' 'Tysabri' 'dans' 'la' 'SEP'
 '.']",[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0],"Deux études , toutes deux d ’ une durée de deux ans , ont permis d ’ évaluer Tysabri dans la SEP .","['O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'DISO', 'O']"
425_1_12,"['L' '’' 'une' 'de' 'ces' 'études' 'a' 'comparé' 'Tysabri' 'administré'
 'seul' '(' 'monothérapie' ')' 'à' 'un' 'placebo' '(' 'un' 'traitement'
 'fictif' ')' 'chez' '942' 'patients' '.']",[0 0 0 0 0 2 0 0 5 2 0 0 0 0 0 0 5 0 0 2 0 0 0 0 4 0],L ’ une de ces études a comparé Tysabri administré seul ( monothérapie ) à un placebo ( un traitement fictif ) chez 942 patients .,"['O', 'O', 'O', 'O', 'O', 'PROC', 'O', 'O', 'CHEM', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'LIVB', 'O']"
425_1_13,"['Les' 'principaux' 'critères' 'd' '’' 'évaluation' 'de' 'l' '’'
 'efficacité' 'étaient' 'le' 'nombre' 'de' 'rechutes' 'et' 'l' '’'
 'évolution' 'du' 'degré' 'd' '’' 'handicap' 'des' 'patients' ',' 'mesuré'
 'à' 'l' '’' 'aide' 'de' 'l' '’' 'échelle' 'd' '’' 'évaluation' 'du'
 'handicap' '(' 'Expanded' 'Disability' 'Status' 'Scale' ')' '.']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0]","Les principaux critères d ’ évaluation de l ’ efficacité étaient le nombre de rechutes et l ’ évolution du degré d ’ handicap des patients , mesuré à l ’ aide de l ’ échelle d ’ évaluation du handicap ( Expanded Disability Status Scale ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'OTHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
425_1_14,"['Quel' 'est' 'le' 'bénéfice' 'démontré' 'par' 'Tysabri' 'au' 'cours'
 'des' 'études' '?' 'Tysabri' 's' '’' 'est' 'également' 'révélé' 'plus'
 'efficace' 'qu' '’' 'un' 'placebo' 'sur' 'les' 'effets' 'handicapants'
 'de' 'la' 'SEP' ':' 'en' 'deux' 'ans' ',' 'le' 'risque' 'd' '’'
 'aggravation' 'du' 'handicap' 'a' 'été' 'réduit' 'de' '42' '%' 'par'
 'rapport' 'à' 'un' 'placebo' '.']","[0 0 0 0 0 0 5 0 0 0 2 0 5 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0]","Quel est le bénéfice démontré par Tysabri au cours des études ? Tysabri s ’ est également révélé plus efficace qu ’ un placebo sur les effets handicapants de la SEP : en deux ans , le risque d ’ aggravation du handicap a été réduit de 42 % par rapport à un placebo .","['O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'PROC', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'DISO', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O']"
425_1_15,"['Les' 'patients' ',' 'leurs' 'aides' '-' 'soignants' 'et' 'les'
 'médecins' 'doivent' 'être' 'conscients' 'que' 'Tysabri' 'peut' 'être'
 'lié' 'à' 'des' 'infections' ',' 'notamment' 'une' 'LEMP' '.']",[0 4 0 0 4 4 4 0 0 4 0 0 0 0 5 0 0 0 0 0 1 0 0 0 1 0],"Les patients , leurs aides - soignants et les médecins doivent être conscients que Tysabri peut être lié à des infections , notamment une LEMP .","['O', 'LIVB', 'O', 'O', 'LIVB', 'LIVB', 'LIVB', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'DISO', 'O']"
425_1_16,"['La' 'LEMP' 'présente' 'des' 'symptômes' 'similaires' 'à' 'ceux'
 'ressentis' 'lors' 'd' '’' 'une' 'poussée' 'de' 'SEP' 'et' 'entraîne'
 'généralement' 'un' 'handicap' 'grave' 'ou' 'le' 'décès' '.']",[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 6 0],La LEMP présente des symptômes similaires à ceux ressentis lors d ’ une poussée de SEP et entraîne généralement un handicap grave ou le décès .,"['O', 'DISO', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'O', 'PHYS', 'O']"
425_1_17,"['En' 'cas' 'de' 'suspicion' 'de' 'LEMP' ',' 'le' 'médecin' 'doit'
 'arrêter' 'le' 'traitement' 'jusqu' '’' 'à' 'ce' 'qu' '’' 'il' 'soit'
 'établi' 'avec' 'certitude' 'que' 'le' 'patient' 'ne' 'souffre' 'pas'
 'de' 'cette' 'infection' '.']",[0 0 0 0 0 1 0 0 4 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0],"En cas de suspicion de LEMP , le médecin doit arrêter le traitement jusqu ’ à ce qu ’ il soit établi avec certitude que le patient ne souffre pas de cette infection .","['O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'PROC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O']"
425_1_18,"['Au' 'cours' 'des' 'études' ',' 'les' 'effets' 'indésirables' 'les'
 'plus' 'couramment' 'observés' 'sous' 'Tysabri' '(' 'chez' 'un' 'à' 'dix'
 'patients' 'sur' '100' ')' 'étaient' 'les' 'suivants' ':' 'infections'
 'des' 'voies' 'urinaires' '(' 'infection' 'des' 'structures' 'véhiculant'
 'l' '’' 'urine' ')' ',' 'rhinopharyngite' '(' 'inflammation' 'du' 'nez'
 'et' 'de' 'la' 'gorge' ')' ',' 'urticaire' '(' 'éruption' 'cutanée' ')'
 ',' 'maux' 'de' 'tête' ',' 'vertiges' ',' 'vomissements' ',' 'nausée' ','
 'arthralgie' '(' 'douleurs' 'articulaires' ')' ',' 'frissons' ','
 'pyrexie' '(' 'fièvre' ')' 'et' 'fatigue' '.']","[0 0 0 2 0 0 1 1 0 0 0 0 0 5 0 0 0 0 0 4 0 0 0 0 0 0 0 1 0 3 3 0 1 0 3 3 3
 3 3 0 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1 3 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 3 0 0
 1 0 1 0 1 0 0 1 0]","Au cours des études , les effets indésirables les plus couramment observés sous Tysabri ( chez un à dix patients sur 100 ) étaient les suivants : infections des voies urinaires ( infection des structures véhiculant l ’ urine ) , rhinopharyngite ( inflammation du nez et de la gorge ) , urticaire ( éruption cutanée ) , maux de tête , vertiges , vomissements , nausée , arthralgie ( douleurs articulaires ) , frissons , pyrexie ( fièvre ) et fatigue .","['O', 'O', 'O', 'PROC', 'O', 'O', 'DISO', 'DISO', 'O', 'O', 'O', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'O', 'O', 'LIVB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'DISO', 'O', 'ANAT', 'ANAT', 'O', 'DISO', 'O', 'ANAT', 'ANAT', 'ANAT', 'ANAT', 'ANAT', 'O', 'O', 'DISO', 'O', 'DISO', 'DISO', 'DISO', 'DISO', 'DISO', 'DISO', 'DISO', 'O', 'O', 'DISO', 'O', 'DISO', 'ANAT', 'O', 'O', 'DISO', 'DISO', 'DISO', 'O', 'DISO', 'O', 'DISO', 'O', 'DISO', 'O', 'DISO', 'O', 'DISO', 'ANAT', 'O', 'O', 'DISO', 'O', 'DISO', 'O', 'DISO', 'O', 'O', 'DISO', 'O']"
425_1_19,"['Pour' 'une' 'description' 'complète' 'des' 'effets' 'indésirables'
 'observés' 'sous' 'Tysabri' ',' 'voir' 'la' 'notice' '.']",[0 0 0 0 0 1 1 0 0 5 0 0 0 2 0],"Pour une description complète des effets indésirables observés sous Tysabri , voir la notice .","['O', 'O', 'O', 'O', 'O', 'DISO', 'DISO', 'O', 'O', 'CHEM', 'O', 'O', 'O', 'PROC', 'O']"
